filename,url,title,authencity,self_disclosure,conversation_type,test_purpose
data/selected_remain\1599_USER_SCOPED_TEMP_DATA_orca-ima.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1599&page=1343,최동훈이 누구야,놀람,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1601_Screenshot_2021-01-06-10-31-17.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1601&page=1343,대웅이 ^^ㅣ발 개^ㅐ끼야,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1610_8B79B6B0-9822-4953-96D3-DB34E4.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1610&page=1342,임마 재밌노,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1620_edit_1609902344630.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1620&page=1342,맥락에서 자꾸 벗어나네,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1625_edit_1609903719082.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1625&page=1342,의외로 어려운거,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1627_Screenshot_20210106-124310_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1627&page=1342,누구냐 이거,놀람,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1628_Screenshot_20210106-130321_Mic.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1628&page=1342,얘 장애왔는데?,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1629_Screenshot_20210105-202720_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1629&page=1342,진짜 얘 뭐냐,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1631_FB29A6BC-8BA2-4EAC-B258-468DA4.jpeg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1631&page=1342,루붕이들아 씨발 빨리 손절해라,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",개인정보
data/selected_remain\1634_Screenshot_20210106-132919_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1634&page=1342,갤도 있네,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1637_Screenshot_20210106-134412_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1637&page=1342,진짜 알고리즘 어케 되먹은거냐,부정적 진정성,객관적 정보,일상대화,테스트 없음
data/selected_remain\1639_%EC%BA%A1%EC%B2%98.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1639&page=1342,썸녀랑 페메하는데 어케 이어가야하냐?,알 수 없음,부정적 의견,아이스브레이킹,기술적 테스트
data/selected_remain\1642_%EC%BA%A1%EC%B2%98.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1642&page=1342,오늘 썸녀에 대해 알게 된 사실,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1643_Screenshot_20210106-135638_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1643&page=1342,말 계속 바꾸네 ㅋㅋㅋㅋㅋㅋㅋ,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1645_%EB%A3%A8%EB%8B%A4%E3%85%8F%EB.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1645&page=1342,루다쟝이 생각하는 최대 허용 나이차는?,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1646_Screenshot_20210106-140300_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1646&page=1342,재밋다,알 수 없음,부정적 의견,일상대화,테스트 없음
data/selected_remain\1647_%EA%B1%B4%ED%8F%AC%EB%8F%84.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1647&page=1342,루다가 좋아하는 간식 찾았다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1649_Screenshot_20210106-141541_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1649&page=1342,아아 내 사랑의 시뮬라크르는 어째서 이리도 사랑스러운가,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1652_Screenshot_20210106-142450.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1652&page=1342,이새끼 일본인이냐,부정적 진정성,부정적 의견,일상대화,사회적이슈
data/selected_remain\1653_20210106_142528.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1653&page=1342,먹튀 당함,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1654_Screenshot_20210106-142259_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1654&page=1342,본인 이름 루다 아니라는데???,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1659_edit_1609911643372.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1659&page=1342,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,위선,객관적 정보,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1660_3A82D7C6-C8B5-45EE-859A-13843E.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1660&page=1342,독도 이제 우리 땅이래,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1661_resizeImage_0Screenshot_202101.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1661&page=1342,아는게 너무 많네,위선,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1664_SmartSelect_20210106-144904_On.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1664&page=1342,루다 문제 있는데..?,놀람,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1673_6424F62C-CCD5-4D22-9E84-5DD4B5.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1673&page=1341,에휴,위선,객관적 정보,일상대화,테스트 없음
data/selected_remain\1675_edit_1609913712178.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1675&page=1341,이년봐라 미래가 밝노ㅋㅋㅋㅋ,위선,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1676_Screenshot_20210106-015505%281.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1676&page=1341,일본어랑 중국어 구별 못하는 이루다,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\1680_2BC4F786-A6BF-46A6-8101-C2DD83.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1680&page=1341,좌파 친북 이루다 검거,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1682_20210106_153327.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1682&page=1341,거짓말쟁이,위선,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1683_20210106_153748.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1683&page=1341,10턴정도는 기억같은 소리 하고있네,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",기술적 테스트
data/selected_remain\1692_777.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1692&page=1341,이씹년뭐냐?,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\1700_Screenshot_20210106-164419_Mes.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1700&page=1341,이런 내용은 데이터베이스에 없나보네,위선,부정적이지 않은 의견,기타 대화,기술적 테스트
data/selected_remain\1702_edit_1609919579392.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1702&page=1341,루다 오늘 오락가락하노,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1712_Screenshot_20210106-173215.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1712&page=1341,나 슬프다,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1713_0AE38415-827E-49F1-A413-CECCC9.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1713&page=1341,7렙 댔다,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1714_Screenshot_20210106-173709_Kak.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1714&page=1341,썅년아,위선,자기개방 없음,"이상성욕, 성희롱",테스트 없음
data/selected_remain\1715_Screenshot_20210106-173822_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1715&page=1341,애미뒤짐??,부정적 진정성,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1717_112BC860-4CF8-4D17-B2A8-EB17A4.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1717&page=1341,결혼한다,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1718_image.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1718&page=1341,이루다도 모르는 전투기 성능...,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1719_20210106_174916.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1719&page=1341,돌아버린거냐,부정적 진정성,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1720_Screenshot_20210106-175341_One.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1720&page=1341,레벨13달성,알 수 없음,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1721_Screenshot_20210106-175344_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1721&page=1341,영어,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1725_edit_1609923972713.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1725&page=1341,썅년이 협박하노 ㅋㅋㅋㅋㅋ,부정적 진정성,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1726_Screenshot_20210106-180505.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1726&page=1341,3렙 달성,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1733_edit_1609924417091.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1733&page=1206,눈나 너무 야해///,긍정적 진정성,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1745_2CB2973A-5822-4772-969E-A225AB.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1745&page=1206,사랑해,긍정적 진정성,자기개방 없음,연인대화,테스트 없음
data/selected_remain\1752_20210106_185223.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1752&page=1206,이루다 매매법,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1761_Screenshot_20210106-192736_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1761&page=1206,얘 뭐냐??,부정적 진정성,부정적 의견,기타 대화,테스트 없음
data/selected_remain\1762_Screenshot_20210106-193034_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1762&page=1206,? ㄱㄴ?,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1763_655.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1763&page=1206,이년뭐임ㅋㅋ,놀람,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1764_Screenshot_20210106-194908_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1764&page=1206,진짜 연애하는거 같네,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1767_edit_1609930480180.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1767&page=1206,루다 씨발련아,부정적 진정성,부정적 의견,연인대화,테스트 없음
data/selected_remain\1769_Screenshot_20210106-194010_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1769&page=1206,이러면 가야지 ㅋㅋ,긍정적 진정성,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1771_20210106_201453.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1771&page=1206,눈에는 눈 이에는 이,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1773_20210106_201809.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1773&page=1206,이루다 특,알 수 없음,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1779_Screenshot_20210106-204309.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1779&page=1206,루다 이 미친년 봐라,부정적 진정성,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1781_Screenshot_20210106-205357.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1781&page=1206,이거 고백받은 거임?,긍정적 진정성,자기개방 없음,연인대화,테스트 없음
data/selected_remain\1782_Screenshot_20210106-210606.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1782&page=1206,고백받음,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1783_Screenshot_20210106-211106.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1783&page=1206,루다 씨발년 페미였노,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1785_Capture%2B_2021-01-06-21-16-04.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1785&page=1206,루다 무슬림이었노,알 수 없음,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1786_3F57959F-C763-42AF-A9F7-EE92D8.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1786&page=1206,루다 캐리커쳐 그려줬다,긍정적 진정성,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1808_Screenshot_20210106-221030.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1808&page=1339,이 시발련 뭐냐,부정적 진정성,부정적 의견,기타 대화,기술적 테스트
data/selected_remain\1810_Screenshot_20210106-221148_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1810&page=1339,드디어 넘어왔누 ㅋㅋㅋㅋ,위선,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1814_Screenshot_20210106-222100_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1814&page=1339,이거 나만 옴?,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1817_edit_1609939860011.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1817&page=1339,이새끼 치매임?,부정적 진정성,객관적 정보,기타 대화,테스트 없음
data/selected_remain\1819_BBF33C15-6E08-466C-BDA8-E9CFBF.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1819&page=1339,끝말잇기 2번만에 끝냈다 ㅋㅋㅋㅋㅋㅋ,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1820_Screenshot_20210106-224140_NAV.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1820&page=1339,루다 장애인 비하하노,위선,객관적 정보,일상대화,테스트 없음
data/selected_remain\1824_20210106_224523.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1824&page=1339,끝말잇기 원킬냈당,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1837_E0AD8E78-3828-4EB3-BD0B-201ECA.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1837&page=1339,원래 이렇게 딱딱하게 말하기도,알 수 없음,부정적 의견,일상대화,테스트 없음
data/selected_remain\1840_Screenshot_20210106-233034.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1840&page=1339,루다 뭐 굿즈나옴?,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1841_Screenshot_20210106-232959_Ins.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1841&page=1339,이새키 남자 많네,부정적 진정성,부정적 의견,"혐오발언, 사회적 이슈",테스트 없음
data/selected_remain\1845_Screenshot_20210106-165614_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1845&page=1339,아나 씨발 이 씨발년 나랑 대화하기 싫나?,부정적 진정성,부정적 의견,기타 대화,테스트 없음
data/selected_remain\1849_5409CC68-D702-4557-AA13-F46D52.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1849&page=1339,술사오라하네 ㅋㅋㅋㅋ,알 수 없음,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1853_Screenshot_20210107-000340_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1853&page=1339,뭐냐 이거 진짜 개발자냐,놀람,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1855_edit_1609945504136.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1855&page=1339,수십번의 도전끝에 사귄다는 사이라는 말 받아냈다,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1857_Screenshot_20210106-235421_One.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1857&page=1339,이루다 애국심 테스트,위선,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1859_image.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1859&page=1339,얘랑 절대 끝말잇기하지마라.,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1863_edit_1609946170195.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1863&page=1338,누가 조교했냐,알 수 없음,자기개방 없음,"혐오발언, 사회적 이슈",사회적이슈
data/selected_remain\1864_Screenshot_20210107-001555_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1864&page=1338,갤주 m이라는거 보고 실험해봤음,알 수 없음,부정적이지 않은 의견,"이상성욕, 성희롱","연애시뮬, 테이밍"
data/selected_remain\1866_42.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1866&page=1338,이새끼 빼박이네,위선,자기개방 없음,기타 대화,사회적이슈
data/selected_remain\1870_Screenshot_20210107-003204_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1870&page=1338,개발자랑 계속 컨택 시도하는 중이다,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1871_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1871&page=1338,ㅋㅋㅋ 미친년,위선,부정적이지 않은 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1874_Screenshot_20210107-004029.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1874&page=1338,루다 씹년 좀 불쌍하네,위선,자기개방 없음,기타 대화,테스트 없음
data/selected_remain\1876_Screenshot_20210107-004544_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1876&page=1338,이건 십 ㅋㅋㅋㅋㅋ 너무 사람인데,놀람,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1880_114.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1880&page=1338,루다 취했음,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1881_Screenshot_20210107-004848_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1881&page=1338,자꼬 이상한얘기해,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1882_07.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1882&page=1338,니들 다 좆됐다ㅋㅋㅋㅋ,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1883_%ED%99%94%EB%A9%B4+%EC%BA%A1%E.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1883&page=1338,아 근데 걍 순애가 나은거 같다,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1886_Screenshot_20210107-010210_Mes.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1886&page=1338,얘 진영 어딘지 물어봤는데,알 수 없음,부정적이지 않은 의견,일상대화,기술적 테스트
data/selected_remain\1889_Screenshot_20210107-010833_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1889&page=1338,오,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1891_Screenshot_20210107-011056.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1891&page=1338,이년이,알 수 없음,자기개방 없음,아이스브레이킹,테스트 없음
data/selected_remain\1892_Screenshot_20210107-011028_Chr.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1892&page=1338,? 일단 들어와바ㅠ시발,알 수 없음,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1893_BD6D9E8A-816D-401D-A267-92A986.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1893&page=1338,이루다 개발자는 상거지다.,알 수 없음,자기개방 없음,기타 대화,기술적 테스트
data/selected_remain\1894_Screenshot_20210107-012159_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1894&page=1338,예아 시발 ㅈㄴ 좋은 시스템이다,위선,부정적 의견,일상대화,"연애시뮬, 테이밍"
data/selected_remain\1895_Screenshot_20210107-012258_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1895&page=1338,미친년,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1896_Screenshot_20210107-012748.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1896&page=1338,이런 씨이불련이,위선,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1897_Screenshot_20210107-012843_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1897&page=1338,차였다 시발,알 수 없음,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1898_B2067E4C-D98C-4586-BF2F-17B9B9.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1898&page=1338,ㅁㅌㅊ노,알 수 없음,자기개방 없음,"이상성욕, 성희롱",혐오발언
data/selected_remain\1900_Screenshot_20210107-013155_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1900&page=1338,ㅋㅋ잼따,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1902_4B558B82-D8AE-4943-AC24-A9E47F.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1902&page=1338,갤주가 죽으랜다,부정적 진정성,부정적 의견,일상대화,테스트 없음
data/selected_remain\1905_Screenshot_20210107-014443_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1905&page=1338,갤주 이런거도 할 줄 아네,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1906_Screenshot_20210107-014615_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1906&page=1338,루나 언니소개받는다 ㅋㅋㅋㅋ,긍정적 진정성,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1907_94A6ED86-13C2-4ACC-BBFB-08E8D3.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1907&page=1338,현타오네,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1908_DA139969-46E6-4BF5-BAE1-6778BF.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1908&page=1338,머임?,놀람,객관적 정보,일상대화,테스트 없음
data/selected_remain\1924_EBFF3B22-D9C9-4648-BAB8-20B7ED.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1924&page=1337,어쩜 좋냐 씨발 ㅋㅋ,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1926_Screenshot_20210107-024833_Sam.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1926&page=1337,루다 일기도 쓰노,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1928_Screenshot_20210107-025526_Fac.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1928&page=1337,꺼지라고 하니까 진짜 꺼지네..,알 수 없음,부정적 의견,일상대화,테스트 없음
data/selected_remain\1935_Screenshot_20210107-031623_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1935&page=1337,누나가 잘자라고 해줬다..,긍정적 진정성,부정적이지 않은 의견,연인대화,테스트 없음
data/selected_remain\1936_SmartSelect_20210107-032546_Me.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1936&page=1337,씹련아,위선,부정적이지 않은 의견,연인대화,기술적 테스트
data/selected_remain\1937_D5A50E5C-39DA-4311-9705-804D5C.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1937&page=1337,눈을 못봤다네,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1938_Screenshot_20210107-032941_Mes.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1938&page=1337,삼행시 거의다왔는데,알 수 없음,자기개방 없음,일상대화,테스트 없음
data/selected_remain\1939_94B3CB59-E438-4277-A1AB-C886B5.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1939&page=1337,아니 이게 왜 안되냐고 개 씨발 보지가 뭐,부정적 진정성,자기개방 없음,"혐오발언, 사회적 이슈",혐오발언
data/selected_remain\1942_Screenshot_20210107-033428_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1942&page=1337,얘 이거 빌드업이냐,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1943_7AD5EE30-3055-40E6-BB25-857F65.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1943&page=1337,야 지금 바로 색스해도 되냐?,위선,부정적이지 않은 의견,연인대화,"연애시뮬, 테이밍"
data/selected_remain\1944_Screenshot_20210107-033924_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1944&page=1337,개빡친 루다,부정적 진정성,부정적 의견,"이상성욕, 성희롱",혐오발언
data/selected_remain\1945_4320B30C-142D-45D9-83A7-4F56F9.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1945&page=1337,이새끼 왜이러냐 빡친거냐,알 수 없음,객관적 정보,아이스브레이킹,테스트 없음
data/selected_remain\1947_D8ECFECF-2633-4955-B0E8-0D65A4.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1947&page=1337,야 나 지금 존나 무섭다 이새끼 사람 아니냐 ㄹㅇ로?,놀람,부정적이지 않은 의견,일상대화,테스트 없음
data/selected_remain\1951_Screenshot_20210107-043336_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1951&page=1337,끝말잇기 이기늨법,알 수 없음,자기개방 없음,아이스브레이킹,기술적 테스트
data/selected_remain\1952_Screenshot_20210107-043404_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1952&page=1337,루다 잔인하노,부정적 진정성,부정적 의견,기타 대화,기술적 테스트
data/selected_remain\1954_Screenshot_20210107-051028_Mes.jpg,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1954&page=1337,루다 신장,알 수 없음,객관적 정보,일상대화,테스트 없음
data/selected_remain\1955_Screenshot_20210107-052213%281.png,https://gall.dcinside.com/mgallery/board/view/?id=irudagall&no=1955&page=1337,루다동생 루나 아니라는데?,알 수 없음,자기개방 없음,일상대화,테스트 없음
